customer_key,customer_id,customer_name,area,customer_segment,registration_date
2217,88532418,Ansh Bahl,Gorakhpur,New,Oct-24
2218,88550139,Oeshi Kamdar,Nadiad,New,Aug-24
2219,88553721,Vritti Mangat,Kadapa,Regular,Sep-23
2220,88571088,Keya Krishnan,Bulandshahr,Inactive,Oct-24
2221,88667557,Gunbir Anand,Chennai,New,Apr-24
2222,88684966,Jalsa Khanna,Surat,New,Jul-24
2223,88739922,Harrison Yogi,Madurai,Regular,Mar-24
2224,88745052,Leena Zacharia,Kumbakonam,Regular,Apr-24
2225,88775948,Yug Pal,Nagaon,New,Jun-24
2226,88779806,Ethan Taneja,Srinagar,Regular,Jul-23
2227,88843865,Mitesh Chaudry,Srinagar,Regular,Oct-23
2228,88866835,Osha Dora,South Dumdum,Premium,Nov-23
2229,88873916,Daniel Reddy,Tirupati,New,Sep-23
2230,88923048,Nandini Narula,Agra,Premium,Jul-24
2231,88965399,Darsh Sura,Guntur,Regular,May-24
2232,89028323,Avni Padmanabhan,Lucknow,Regular,Sep-23
2233,89036169,Kashvi Chaudhuri,Deoghar,Inactive,Mar-24
2234,89051578,Zinal Natarajan,Alwar,Premium,Sep-24
2235,89142848,Vasudha Jain,Rajkot,New,Jan-24
2236,89157395,Tanmayi Saraf,Fatehpur,Premium,Sep-24
2237,89223620,Udyati Malhotra,Amravati,Inactive,Jul-23
2238,89361574,Nakul Goyal,Deoghar,Regular,Oct-23
2239,89412038,Ekansh Nagi,Kharagpur,New,Sep-23
2240,89418072,Azad Wason,Deoghar,Regular,Oct-24
2241,89472859,Ekaraj Dash,Saharsa,Inactive,Aug-23
2242,89476734,Jackson Rajagopal,Surat,Inactive,Jul-23
2243,89523804,Girik Sangha,Kottayam,Inactive,Apr-24
2244,89531595,Balvan Bera,Jammu,Regular,Aug-23
2245,89617089,Kamala Apte,Bidhannagar,New,Apr-24
2246,89619421,Urvi Maharaj,Rajpur Sonarpur,Premium,Nov-23
2247,89669139,Bishakha Natarajan,Tiruppur,Premium,Mar-23
2248,89686431,Eta Dani,Dharmavaram,Regular,Aug-24
2249,89699655,Om Chadha,Darbhanga,Inactive,Feb-24
2250,89704218,Harini Ramakrishnan,Khora,Premium,Oct-23
2251,89784343,Radhika Kaul,Dibrugarh,Premium,Apr-24
2252,89811984,Saumya Yadav,Ramgarh,Regular,Jul-23
2253,89867195,Akshay Comar,Tumkur,Premium,Oct-23
2254,89874335,Mitali Sheth,Raiganj,New,Apr-23
2255,89886179,Ladli Shah,Kharagpur,Inactive,Feb-24
2256,89910157,Dayamai Ray,Khandwa,New,Mar-23
2257,89950235,Aarav Dayal,Warangal,Premium,Dec-23
2258,89968482,Elijah Bora,Kottayam,Regular,Mar-23
2259,89986926,Manya Barad,Kota,New,Nov-24
2260,89995124,Gauri Butala,Muzaffarpur,Premium,Oct-23
2261,89998489,Logan Bhasin,Rajkot,Premium,Oct-24
2262,90021871,Pooja Dube,Thiruvananthapuram,Regular,Aug-23
2263,90038364,Upadhriti Chand,Ozhukarai,Regular,Mar-24
2264,90144978,Pooja Lad,Chittoor,Regular,Jul-24
2265,90150193,Advik Rajan,Buxar,Inactive,Jul-23
2266,90184276,Vasudha Brar,Kurnool,Inactive,Feb-24
2267,90246977,Yuvraj Chacko,Tiruchirappalli,Premium,May-23
2268,90298394,Urvashi Oak,Bhilwara,Regular,Apr-23
2269,90299101,Kamala Kakar,Akola,Regular,Jun-24
2270,90346920,Idika Acharya,Satara,New,Sep-24
2271,90372221,Rajeshri Hayre,Jabalpur,Regular,May-23
2272,90448312,Chandani Tata,Panihati,Inactive,May-24
2273,90586029,Aarini Ray,Faridabad,Regular,Jul-24
2274,90586443,Baljiwan Pandey,Ambala,New,Aug-23
2275,90621147,Vaishnavi Chowdhury,Jhansi,Premium,Oct-24
2276,90647204,Lipika Swaminathan,Muzaffarnagar,New,Oct-23
2277,90649019,Omaja Sahni,Fatehpur,New,Apr-23
2278,90665975,Hamsini Dhingra,Nangloi Jat,Inactive,Sep-23
2279,90666073,Pratyush Dhar,Farrukhabad,Inactive,Dec-23
2280,90696847,Balendra Choudhary,Bathinda,Regular,Sep-23
2281,90743791,Vidhi Saxena,Morbi,Inactive,Apr-23
2282,90745023,Samarth Sathe,Ratlam,Inactive,Oct-23
2283,90753712,Amruta Bhatt,Dharmavaram,Regular,Jun-24
2284,90856813,Neha Ramaswamy,Dhanbad,Regular,Oct-24
2285,90882023,Benjamin Misra,Begusarai,Premium,Jun-23
2286,90902199,Faras Dua,Kishanganj,Regular,Jun-24
2287,90919603,Priya Chaudry,Howrah,Regular,Nov-23
2288,91024604,Manbir Devan,Sambalpur,Inactive,Aug-23
2289,91072336,Tristan Parmer,Jaunpur,Premium,Jun-23
2290,91130614,Rayaan Seth,Jabalpur,Inactive,Jun-23
2291,91144803,Hemang Singhal,Imphal,Regular,Sep-23
2292,91196901,Atharv Kurian,Jabalpur,Premium,Apr-24
2293,91228580,Ojasvi Yadav,Mangalore,Regular,May-24
2294,91243571,Ojas Deep,Navi Mumbai,Inactive,Dec-23
2295,91291123,Qarin Sama,Etawah,New,Feb-24
2296,91312072,Joshua Rana,Jalna,Inactive,Apr-24
2297,91320466,Laban Raju,Yamunanagar,Premium,Oct-23
2298,91347159,Turvi Parikh,Pallavaram,Premium,Jun-24
2299,91382237,Yashasvi Prasad,Bhiwani,Regular,Mar-24
2300,91384030,Gaurika Sheth,Arrah,Premium,Dec-23
2301,91408854,Warinder Virk,Vijayawada,New,Feb-24
2302,91448742,Henry Badal,Bongaigaon,Regular,Apr-23
2303,91500615,Varenya Vala,Parbhani,Premium,Jul-24
2304,91550885,Isaiah Basu,Alappuzha,New,May-23
2305,91562028,Ayaan Kashyap,Noida,Regular,Oct-24
2306,91566278,Keya Chadha,Burhanpur,Premium,Sep-24
2307,91590001,Nandini Bawa,Kolhapur,Premium,Sep-23
2308,91602727,Rayaan Palla,Indore,Inactive,Aug-23
2309,91614690,Chaman Yohannan,Nandyal,Premium,Jun-23
2310,91768226,Vansha Walia,Bardhaman,Regular,Nov-23
2311,91778474,Sai Raman,Kalyan-Dombivli,Regular,Feb-24
2312,91789216,Rajeshri Rama,Thane,New,Jan-24
2313,91791128,Warda Mand,Allahabad,Regular,Mar-24
2314,91853589,Xavier Wali,Jalna,New,Jun-24
2315,91868185,Raghav Sathe,Srinagar,New,Oct-23
2316,91973128,Advik Hayre,Karnal,Premium,Jul-24
2317,92027021,Chatura Natt,Ballia,Inactive,Oct-24
2318,92038780,Geetika Bansal,Pallavaram,Premium,Aug-23
2319,92091019,Kai Subramanian,Kalyan-Dombivli,Regular,Sep-23
2320,92098757,Bhavna Mammen,Phagwara,New,Nov-23
2321,92118758,Yadavi Bhatt,Gorakhpur,Regular,Jan-24
2322,92123198,Diya Munshi,Bidar,Regular,Aug-23
2323,92203470,Chatresh Narula,Amaravati,Regular,Nov-23
2324,92209869,Bishakha Shah,Jhansi,Regular,Oct-23
2325,92245432,Ayushman Goel,Tadipatri,Premium,Jun-24
2326,92306841,Dakshesh Kalita,Rampur,New,Feb-24
2327,92356639,Girish Lall,Udaipur,Inactive,Jul-23
2328,92404798,Gautami Dayal,Jorhat,New,Mar-23
2329,92409489,Deepa Devi,Shivpuri,Regular,Apr-24
2330,92416428,Falak Balan,Avadi,Regular,Jan-24
2331,92455970,Bhavna Chada,Navi Mumbai,Inactive,Jun-24
2332,92509376,Sudiksha Dutta,Jehanabad,Regular,Sep-24
2333,92583164,Amruta Lad,Burhanpur,Premium,Sep-23
2334,92604392,Kevin Palan,Faridabad,Premium,Nov-23
2335,92636025,Balendra Sidhu,Ambattur,Inactive,Sep-24
2336,92642745,Nicholas Puri,Bihar Sharif,Regular,May-24
2337,92843141,Mekhala Seshadri,Kota,Premium,Apr-23
2338,92885616,Noah Dey,Delhi,Inactive,Feb-24
2339,93018527,Lekha Rout,Narasaraopet,New,May-24
2340,93122847,Nachiket Sangha,Ludhiana,Regular,Sep-24
2341,93127511,Warinder Chandran,Bijapur,Inactive,Aug-23
2342,93198324,Bhavya Dutta,Thane,Inactive,Nov-23
2343,93284515,Tejas Mahal,Mumbai,New,Dec-23
2344,93318833,Jagat Sridhar,Indore,New,Jan-24
2345,93321933,Xalak Sangha,Ozhukarai,Inactive,Mar-24
2346,93341057,Ayaan Tiwari,Maheshtala,Inactive,Oct-23
2347,93370787,Oni Sahota,Jehanabad,New,Oct-24
2348,93458307,Jalsa Choudhury,Anand,Inactive,Oct-23
2349,93507573,Raksha Prashad,Purnia,Premium,Oct-24
2350,93522848,Mohammed Sahni,Jodhpur,Inactive,Oct-23
2351,93563435,Siya Sandhu,Nagpur,New,Aug-24
2352,93617659,Nikita Ramanathan,Nangloi Jat,Regular,Sep-24
2353,93675757,Geetika Mander,Noida,Regular,Nov-23
2354,93699264,Bakhshi Ghose,Hubli–Dharwad,Inactive,Oct-23
2355,93723634,Aditya Swamy,Berhampur,Premium,Mar-23
2356,93730857,Pratyush Goyal,Singrauli,Premium,Mar-24
2357,93735495,Urvi Prasad,Jehanabad,Regular,May-23
2358,93803038,Adweta Tara,Dhule,Premium,Oct-24
2359,93826036,Reyansh Sarma,Hazaribagh,Premium,Mar-23
2360,93867669,Vrishti Bhatti,Khammam,Inactive,Feb-24
2361,93924203,Xalak Goyal,Jorhat,Premium,Apr-23
2362,93937586,Pranav Solanki,Medininagar,New,Jul-23
2363,93938425,Darpan Goyal,Nagercoil,Regular,Apr-24
2364,94033330,Prisha Tella,Visakhapatnam,Regular,Sep-24
2365,94078407,Praneel Baria,Uluberia,Premium,Jan-24
2366,94137242,Rohan Mallick,Bhagalpur,New,Apr-23
2367,94165062,Siddharth Shroff,Eluru,Inactive,Aug-23
2368,94179692,Faras Bahri,Alwar,New,Sep-24
2369,94281220,Teerth Balan,Pondicherry,Regular,May-24
2370,94404245,Quincy Chauhan,Rampur,Inactive,May-24
2371,94430842,Pallavi Kothari,Jammu,New,Mar-24
2372,94453274,Widisha Wali,Aurangabad,Regular,Oct-24
2373,94486311,Ladli Mani,Chittoor,New,Aug-23
2374,94529626,Gavin Kaur,Pudukkottai,New,Dec-23
2375,94552818,Pooja Lalla,Srinagar,Inactive,Jan-24
2376,94706375,Urishilla Kala,Amravati,Regular,Apr-23
2377,94713625,Samar Deol,Barasat,Premium,Aug-23
2378,94730288,Idika Bath,Rampur,Regular,Jul-23
2379,94850985,Isaac Anne,Delhi,New,Nov-23
2380,94854830,Aarna Dave,Kochi,Inactive,Jul-23
2381,94979163,Warda Sarin,Kanpur,New,May-24
2382,95001589,Dayamai Bhasin,Asansol,Regular,Aug-24
2383,95018817,Ucchal Bajaj,North Dumdum,Inactive,Jun-24
2384,95269737,Aarini Vora,Machilipatnam,Regular,Mar-24
2385,95309983,Vansha Atwal,Solapur,New,Sep-24
2386,95334407,Krish Sunder,Cuttack,Inactive,Mar-23
2387,95364457,Nitara Bandi,Ramagundam,Premium,Feb-24
2388,95371787,Bhavya Bhattacharyya,Gudivada,New,Mar-23
2389,95372766,Hitesh Morar,Latur,Regular,Jan-24
2390,95382317,Aradhana Sen,Patiala,New,May-24
2391,95428692,Janani Yohannan,Motihari,New,Mar-23
2392,95558510,Ekaraj Halder,Bhind,Inactive,Jun-23
2393,95590889,Janani Purohit,Kharagpur,Inactive,Jun-23
2394,95594611,Dayita Dass,Thiruvananthapuram,Regular,Apr-23
2395,95595403,Rushil Walia,Durgapur,Regular,Mar-24
2396,95736310,Bishakha Vora,Morbi,Premium,Jan-24
2397,95768401,Jyoti Pau,Kadapa,Inactive,Nov-24
2398,95856869,Bahadurjit Ratta,Tirupati,New,Mar-24
2399,95858939,Chakrika Shroff,Raiganj,Regular,Oct-23
2400,95873651,Shivani Divan,Ballia,Inactive,Jun-24
2401,95912198,Bhavna Gara,Anantapuram,Inactive,Apr-24
2402,95971469,Rachit Parikh,Chapra,New,Sep-24
2403,96001315,Jhalak Naidu,Bihar Sharif,Inactive,Feb-24
2404,96009692,Panini Naik,Bhagalpur,Regular,Jul-24
2405,96042320,Jagdish Ray,Nagaon,New,Dec-23
2406,96109948,Riya Wason,Shivpuri,Inactive,Aug-23
2407,96149069,Omisha Pall,Ozhukarai,Regular,May-24
2408,96171594,Pratyush Tak,Jodhpur,Regular,Jun-23
2409,96253172,Zarna Mammen,Berhampur,Inactive,Aug-23
2410,96373206,Garima Magar,Indore,Regular,Jun-23
2411,96434674,Yashawini Kota,Anantapur,Inactive,Nov-23
2412,96461062,Udarsh Lal,Hosur,Regular,May-23
2413,96511007,Hema Mannan,Dindigul,New,Jun-24
2414,96583772,Ekta Sane,Bhatpara,New,Nov-23
2415,96628029,Zansi Kara,Tirupati,Premium,Mar-24
2416,96629034,Raghav Nayak,Hyderabad,Premium,Apr-24
2417,96629258,Liam Joshi,Chandigarh,Inactive,Jul-23
2418,96640716,Yatan Varughese,Sikar,New,Oct-24
2419,96729650,Yochana Ravel,Ahmednagar,Inactive,May-24
2420,96793479,Abhimanyu Venkataraman,Ambarnath,Inactive,Aug-24
2421,96795047,Osha Desai,Chittoor,New,May-24
2422,96806748,Qabil Nath,Bareilly,New,Oct-24
2423,96853930,Jagvi Varty,Bhopal,Premium,Jul-23
2424,96903782,Tanish Andra,Kakinada,Regular,Jan-24
2425,96989204,Nimrat Kalita,Deoghar,Regular,Jun-24
2426,97033691,Aarini Muni,Mysore,Premium,Aug-24
2427,97111069,Megha Hora,North Dumdum,Inactive,Feb-24
2428,97111119,Ridhi Sekhon,Tiruchirappalli,Regular,Sep-24
2429,97141762,Banjeet Goda,Agra,Regular,Jul-24
2430,97144544,Indali Toor,Guna,Regular,Aug-24
2431,97150234,Ishaan Brahmbhatt,Bihar Sharif,New,Nov-23
2432,97174235,Ekapad Atwal,Hubli–Dharwad,Regular,Aug-24
2433,97182359,Rayaan Viswanathan,Morbi,New,Jan-24
2434,97185284,Jeevika Nayar,Haldia,Regular,Nov-23
2435,97191387,Chavvi Bhatia,Madurai,Premium,Jun-23
2436,97259564,Watika Narayanan,Khammam,Premium,Feb-24
2437,97277696,Ijaya Halder,Jamalpur,Premium,Jun-23
2438,97286925,Omkaar Bedi,Vellore,Inactive,Aug-23
2439,97315135,Bhavini Parikh,Shivpuri,New,Jan-24
2440,97388817,Yahvi Bala,Bathinda,Regular,Jun-24
2441,97411107,Udarsh Sandhu,Medininagar,New,Jul-24
2442,97419742,Wishi Doshi,Adoni,Inactive,Oct-23
2443,97466783,Harita Mangat,Kota,Premium,Apr-23
2444,97475543,Niharika Nagi,Udupi,Premium,May-23
2445,97484394,Ayush Choudhry,Jaipur,Inactive,Apr-24
2446,97492493,Alexander Ray,Singrauli,Inactive,Apr-23
2447,97507853,Udyati Rana,Chapra,Regular,Oct-24
2448,97509888,Rushil Patil,Thanjavur,Inactive,Jun-24
2449,97557157,Priya Karan,Bardhaman,Regular,Jan-24
2450,97664747,Sanaya Chatterjee,Gulbarga,Premium,Mar-24
2451,97678578,Jagat Hayre,Loni,Regular,Jun-24
2452,97739583,Vasudha Nair,Hapur,Inactive,Jul-23
2453,97770901,Dhruv Krishna,Bidhannagar,Inactive,Apr-23
2454,97825663,Upadhriti Sha,Udaipur,Regular,Jun-23
2455,97873848,Ladli Johal,Kavali,Regular,Oct-23
2456,97928541,Pratyush Peri,Tiruchirappalli,New,Jun-23
2457,97928781,Dhriti Om,Gaya,Inactive,May-24
2458,98012339,Kai Kari,Anantapuram,Regular,Mar-23
2459,98016334,Krishna Char,Howrah,Regular,Aug-24
2460,98088303,Neel Palan,Agartala,New,Aug-23
2461,98144693,Varenya Ahluwalia,Kota,Premium,Nov-24
2462,98152679,Geetika Arora,Thiruvananthapuram,Regular,Aug-24
2463,98211325,Tristan Varkey,Bhilai,Regular,Jun-24
2464,98218863,Panini Dua,Pimpri-Chinchwad,Regular,Jun-23
2465,98225598,Neelima Som,Sambalpur,Premium,May-23
2466,98241853,Lila Mangal,Vellore,Premium,Apr-24
2467,98246574,Rachita Varty,Chinsurah,Premium,Mar-23
2468,98307019,Omya Magar,Bangalore,New,Oct-24
2469,98444183,Radha D’Alia,Tenali,Regular,Feb-24
2470,98540377,Brinda Datta,Unnao,Regular,Sep-23
2471,98625898,Raagini Taneja,Raiganj,Premium,Oct-23
2472,98667584,Sara Soman,Jaipur,Premium,Oct-24
2473,98687927,Yachana Brar,Pali,Premium,Sep-23
2474,98691989,Dakshesh Lala,Bhavnagar,Regular,Aug-24
2475,98709982,Dhruv Kalita,Dehri,Inactive,Apr-24
2476,98858383,Janani Gill,Dehri,Regular,Dec-23
2477,98896871,Laksh Narula,Asansol,Regular,Jun-23
2478,98930670,Anjali Raju,Singrauli,Regular,Jun-24
2479,99156138,Yatin Hayer,Morbi,Regular,Jun-23
2480,99160348,Jeremiah Sarin,Siliguri,Inactive,Sep-24
2481,99231937,William Banerjee,Secunderabad,Regular,Aug-23
2482,99301505,Reyansh Wason,Bhimavaram,Inactive,Aug-24
2483,99347871,Robert Kashyap,Muzaffarnagar,Regular,Dec-23
2484,99361865,Ekantika Ravel,Berhampur,New,May-23
2485,99406165,Yadavi Tiwari,Purnia,Premium,Jan-24
2486,99412119,Samarth Sachar,Agartala,New,May-24
2487,99424244,Bhavini Mander,Mumbai,Premium,Mar-24
2488,99490786,Ayush Biswas,Kishanganj,New,Sep-23
2489,99594960,Amaira Tak,Madanapalle,Inactive,Jun-23
2490,99627097,Amara Narayanan,Raiganj,New,Mar-23
2491,99643057,Avni Lad,Ichalkaranji,Inactive,Nov-24
2492,99695529,Charvi Tripathi,North Dumdum,New,Apr-23
2493,99707100,Falan Master,Munger,Inactive,Feb-24
2494,99714944,Bhanumati Chauhan,Adoni,New,Oct-23
2495,99729547,Wridesh Saini,Gwalior,New,Dec-23
2496,99734256,Ishwar Nair,Ratlam,Premium,Jun-24
2497,99772709,Xiti Jaggi,Tadepalligudem,Regular,Sep-23
2498,99784559,Laban Chopra,Allahabad,Inactive,Jul-24
2499,99824171,Vasatika Ram,Thoothukudi,Inactive,Apr-24
2500,99893898,Vedant Master,Berhampore,New,Nov-23
