order_key,customer_id,customer_name,area,customer_segment,order_id,order_date,product_id,product_name,category,brand,quantity,unit_price,total_cost,payment_method,delivery_status,delay_reason,rating,feedback_category,sentiment
895,84993732,Henry Modi,Aligarh,Regular,1837403174,03-05-2023,14145,Spinach,Fruits & Vegetables,Thakur   Shah and Pingle,3,630.84,1892.52,Card,Slightly Delayed,Traffic,4,Delivery,Positive
896,24821281,Onveer Kanda,Khora,Regular,1837574319,19-06-2024,851978,Vitamins,Pharmacy,Parsa-Bala,3,715.72,2147.16,UPI,Significantly Delayed,Traffic,4,Delivery,Positive
897,98241853,Lila Mangal,Vellore,Premium,1837634871,06-05-2023,652118,Frozen Biryani,Instant & Frozen Food,Agate and Sons,2,22.04,44.08,Cash,Significantly Delayed,Traffic,2,Customer Service,Negative
898,27971619,Wriddhish Anne,Mirzapur,New,1840475676,27-05-2024,367391,Baby Wipes,Baby Care,Talwar and Sons,1,939.55,939.55,UPI,On Time,Not Applicable,5,Customer Service,Positive
899,55425478,Karan Ramachandran,Surendranagar Dudhrej,Inactive,1843468816,03-07-2023,952124,Onions,Fruits & Vegetables,Wali   Sood and Bala,3,127.08,381.24,Cash,Slightly Delayed,Traffic,3,Customer Service,Neutral
900,38808614,Xavier Shetty,Vijayanagaram,Premium,1844073851,06-02-2024,799688,Lotion,Personal Care,Arora LLC,2,309.62,619.24,Card,On Time,Not Applicable,2,App Experience,Negative
901,23348269,Rudra Dutta,Ahmednagar,Inactive,1851474741,01-11-2023,970529,Diapers,Baby Care,Kurian   Patla and Sanghvi,3,827.44,2482.32,Card,Slightly Delayed,Traffic,2,Product Quality,Negative
902,33472376,Krisha Misra,Bardhaman,Premium,1855924568,20-08-2024,455755,Detergent,Household Care,Mangal-Sathe,2,44.09,88.18,Card,On Time,Not Applicable,5,App Experience,Positive
903,99301505,Reyansh Wason,Bhimavaram,Inactive,1857227304,19-03-2024,194682,Iced Tea,Cold Drinks & Juices,Sastry-Issac,1,912.29,912.29,Card,Slightly Delayed,Traffic,5,Product Quality,Positive
904,99893898,Vedant Master,Berhampore,New,1860491452,18-04-2024,63769,Lotion,Personal Care,Dalal-Shan,3,878.07,2634.21,Cash,Significantly Delayed,Traffic,5,App Experience,Positive
905,48150243,Ekaja Dube,Delhi,Regular,1862413314,31-05-2024,490939,Lotion,Personal Care,Roy   Barad and De,1,80.25,80.25,Card,Slightly Delayed,Traffic,5,Delivery,Positive
906,93198324,Bhavya Dutta,Thane,Inactive,1868581378,29-03-2024,552883,Potatoes,Fruits & Vegetables,Balan   Patel and Mall,3,888.16,2664.48,Card,Slightly Delayed,Traffic,2,Product Quality,Negative
907,20209237,Anthony Ratti,Shimoga,Regular,1873731593,24-11-2023,647462,Lotion,Personal Care,Balan   Samra and Sekhon,2,326.42,652.84,Wallet,Slightly Delayed,Traffic,3,App Experience,Neutral
908,64162093,Nakul Mall,Korba,Premium,1874499212,30-05-2024,697683,Toilet Cleaner,Household Care,Murty   Varghese and Saxena,1,123.74,123.74,Cash,Slightly Delayed,Traffic,4,Delivery,Positive
909,51945420,Geetika Kalita,Tiruppur,Premium,1876194333,27-03-2024,540618,Popcorn,Snacks & Munchies,Golla-Luthra,2,317.05,634.1,Cash,Slightly Delayed,Traffic,2,Delivery,Negative
910,97678578,Jagat Hayre,Loni,Regular,1876614122,23-08-2023,366066,Soap,Personal Care,Mandal LLC,2,918.58,1837.16,Cash,On Time,Not Applicable,3,Delivery,Neutral
911,44050697,Hemang Ratti,Ujjain,New,1882682579,13-05-2023,587645,Vitamins,Pharmacy,Sura   Pillay and Mammen,3,801.81,2405.43,Wallet,On Time,Not Applicable,4,Delivery,Positive
912,76327561,Osha Khanna,Adoni,Inactive,1883324334,27-07-2024,63769,Lotion,Personal Care,Dalal-Shan,1,878.07,878.07,UPI,Slightly Delayed,Traffic,5,Delivery,Positive
913,15534747,Oviya Luthra,Kadapa,Inactive,1884314278,15-09-2023,264803,Vitamins,Pharmacy,Gole-Doshi,2,995.98,1991.96,Card,Slightly Delayed,Traffic,1,Product Quality,Negative
914,24988999,Yashawini Goyal,Raiganj,Regular,1884811437,21-03-2023,762527,Biscuits,Snacks & Munchies,Chad   Yohannan and Chopra,2,690.08,1380.16,Card,On Time,Not Applicable,4,Product Quality,Positive
915,75244116,Jai Suri,Gorakhpur,Inactive,1884947290,09-09-2023,455083,Butter,Dairy & Breakfast,Dutta Inc,2,959.01,1918.02,Wallet,Slightly Delayed,Traffic,4,App Experience,Positive
916,13455530,Yoshita Varty,Saharsa,Inactive,1885906938,09-10-2023,672059,Toothpaste,Personal Care,Kaur-Gola,1,672.73,672.73,Cash,Slightly Delayed,Traffic,4,Delivery,Neutral
917,73393269,William Varughese,Ajmer,Regular,1886705751,19-04-2023,734789,Popcorn,Snacks & Munchies,Chaudhari   Pant and Singh,1,395.82,395.82,Wallet,On Time,Not Applicable,4,Customer Service,Positive
918,85518832,Alexander Sem,Tezpur,Premium,1887687323,08-02-2024,490602,Sugar,Grocery & Staples,Raghavan Inc,1,549.47,549.47,Cash,On Time,Not Applicable,1,App Experience,Negative
919,79630614,Nikita Misra,Sasaram,Regular,1888247163,09-02-2024,709916,Detergent,Household Care,Varkey LLC,2,33.76,67.52,UPI,On Time,Not Applicable,1,App Experience,Negative
920,42514124,Bakhshi Sodhi,Bally,Inactive,1888517793,02-10-2023,329351,Cheese,Dairy & Breakfast,Lala   Kalita and Sathe,2,310.87,621.74,Wallet,Slightly Delayed,Traffic,4,Customer Service,Neutral
921,5754255,Radha Rana,Mango,Inactive,1889723479,24-06-2024,317242,Pulses,Grocery & Staples,Rastogi Group,1,198.15,198.15,Cash,Slightly Delayed,Traffic,3,Product Quality,Neutral
922,80517784,Udyati Dara,Raiganj,Regular,1892282465,23-08-2023,67197,Butter,Dairy & Breakfast,Shetty-Bora,3,552.2,1656.6,Wallet,On Time,Not Applicable,4,Product Quality,Positive
923,51661209,Vasana Chandran,Bidhannagar,New,1893231742,19-10-2024,913428,Pet Treats,Pet Care,Narayanan-Kumar,2,392.22,784.44,Cash,Slightly Delayed,Traffic,4,Product Quality,Positive
924,21697638,Hredhaan Bhagat,Sirsa,New,1894603222,16-10-2023,839170,Curd,Dairy & Breakfast,Shetty and Sons,1,481.63,481.63,Wallet,Slightly Delayed,Traffic,3,Customer Service,Neutral
925,43295656,Wyatt Bhasin,Sagar,Regular,1895143216,25-03-2023,621677,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,1,317.8,317.8,Card,Slightly Delayed,Traffic,3,Customer Service,Neutral
926,11254582,Caleb Krish,Machilipatnam,Inactive,1900542981,25-03-2023,704868,Detergent,Household Care,Parikh   Oak and Kara,1,193.46,193.46,Card,Slightly Delayed,Traffic,1,Customer Service,Negative
927,16780752,Avi Soman,Begusarai,Premium,1901688056,13-09-2023,704868,Detergent,Household Care,Parikh   Oak and Kara,2,193.46,386.92,Card,On Time,Not Applicable,3,App Experience,Negative
928,93321933,Xalak Sangha,Ozhukarai,Inactive,1905367587,05-11-2023,799459,Vitamins,Pharmacy,Garg   Kari and Kapur,1,852.02,852.02,UPI,On Time,Not Applicable,4,App Experience,Neutral
929,56441247,Aashi Narula,Meerut,Premium,1908423841,28-10-2023,449106,Soap,Personal Care,Shere   Thakur and Naik,2,48.55,97.1,UPI,Slightly Delayed,Traffic,4,App Experience,Neutral
930,71276926,Urishilla Sawhney,Nangloi Jat,Inactive,1909520255,23-05-2023,361361,Biscuits,Snacks & Munchies,Kunda   Dave and Sahni,3,826.21,2478.63,Card,Significantly Delayed,Traffic,5,Product Quality,Positive
931,40055711,Yug Mander,Rampur,Inactive,1911064507,27-02-2024,500633,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,2,154.5,309,UPI,Slightly Delayed,Traffic,2,App Experience,Negative
932,73799927,Tamanna Kashyap,Ambala,New,1911276445,20-10-2024,264803,Vitamins,Pharmacy,Gole-Doshi,1,995.98,995.98,Wallet,Significantly Delayed,Traffic,1,App Experience,Negative
933,49433260,Abhiram Wason,Hospet,Premium,1912293606,17-07-2024,124290,Lotion,Personal Care,Sachdev Group,3,39.65,118.95,Card,Slightly Delayed,Traffic,5,Customer Service,Positive
934,84377964,Saumya Babu,Tezpur,Inactive,1913299658,25-12-2023,324809,Bread,Dairy & Breakfast,Sidhu PLC,1,608,608,UPI,Slightly Delayed,Traffic,5,Product Quality,Positive
935,64722323,Harish Kant,Dibrugarh,New,1914701538,09-07-2023,962591,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,1,130.01,130.01,UPI,Slightly Delayed,Traffic,5,Product Quality,Positive
936,20163931,Gautami Doshi,Kumbakonam,Regular,1916638346,28-06-2023,9436,Toothpaste,Personal Care,Naidu PLC,2,88.43,176.86,Cash,Significantly Delayed,Traffic,1,App Experience,Negative
937,99695529,Charvi Tripathi,North Dumdum,New,1918416669,08-05-2023,77308,Onions,Fruits & Vegetables,Ratta-Sagar,1,223.27,223.27,UPI,Slightly Delayed,Traffic,4,Product Quality,Neutral
938,95334407,Krish Sunder,Cuttack,Inactive,1918841793,17-06-2024,256051,Lotion,Personal Care,Mannan   Naidu and Sama,1,400.92,400.92,Wallet,On Time,Not Applicable,3,Customer Service,Neutral
939,71189232,Darsh Bedi,New Delhi,Inactive,1920923798,01-05-2024,451812,Pain Reliever,Pharmacy,Batra   Sant and Mandal,3,530.85,1592.55,UPI,On Time,Not Applicable,4,App Experience,Neutral
940,12338529,Rishi Nayak,Bangalore,New,1921412688,04-10-2023,222892,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,2,869.22,1738.44,Cash,Slightly Delayed,Traffic,2,Product Quality,Negative
941,66252737,Umang Bhavsar,Warangal,Premium,1922667245,24-09-2023,378287,Lemonade,Cold Drinks & Juices,Ramesh-Jain,3,332.84,998.52,UPI,Slightly Delayed,Traffic,5,Product Quality,Positive
942,39042103,Maanav Gupta,Bareilly,Regular,1923226423,28-07-2024,365133,Dish Soap,Household Care,Hans Inc,2,915.45,1830.9,Card,Slightly Delayed,Traffic,3,Product Quality,Neutral
943,13424885,Azaan Modi,Malda,Premium,1925647539,14-08-2023,397973,Bananas,Fruits & Vegetables,Wable   Randhawa and Mutti,1,728.73,728.73,UPI,Slightly Delayed,Traffic,4,Product Quality,Positive
944,67538982,Upma Salvi,Shivpuri,Premium,1929002406,25-12-2023,516376,Onions,Fruits & Vegetables,Agarwal-Dhar,3,877.43,2632.29,Cash,On Time,Not Applicable,3,Delivery,Negative
945,19556566,Yashica Doctor,Tiruvottiyur,Premium,1929465827,13-12-2023,647462,Lotion,Personal Care,Balan   Samra and Sekhon,1,326.42,326.42,UPI,On Time,Not Applicable,3,Delivery,Neutral
946,51034600,Ubika Borah,Bhilai,Inactive,1930286155,02-09-2024,953175,Baby Food,Baby Care,Sehgal-Nagarajan,2,225.21,450.42,Cash,Slightly Delayed,Traffic,4,Customer Service,Neutral
947,35554129,Darika Natarajan,Alappuzha,Premium,1930645698,07-08-2024,140489,Soap,Personal Care,Biswas   Kapoor and Patel,3,650.2,1950.6,Card,Slightly Delayed,Traffic,4,Product Quality,Neutral
948,12302179,Nikita Nagi,Tumkur,Premium,1930887811,10-08-2023,602241,Nuts,Snacks & Munchies,Bahl-Pau,2,976.55,1953.1,UPI,On Time,Not Applicable,1,App Experience,Negative
949,62917794,Chaman Setty,Bharatpur,Regular,1931703221,08-05-2023,876139,Pulses,Grocery & Staples,Cherian-Dara,1,415.75,415.75,Card,Slightly Delayed,Traffic,5,Customer Service,Positive
950,32987624,Dalaja Arora,Jabalpur,Premium,1932040824,15-03-2024,557908,Vitamins,Pharmacy,Sundaram Inc,3,942.37,2827.11,UPI,Slightly Delayed,Traffic,4,Delivery,Neutral
951,65134271,Ansh Singh,Ajmer,Premium,1934158144,02-04-2024,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,1,697.53,697.53,Card,Slightly Delayed,Traffic,3,Product Quality,Neutral
952,57392064,Lavanya Jain,Udupi,Regular,1937188757,05-09-2023,257719,Eggs,Dairy & Breakfast,Chaudhuri PLC,3,281.73,845.19,Cash,Slightly Delayed,Traffic,4,Delivery,Neutral
953,4356173,Jalsa Khatri,Rajkot,New,1940918101,03-10-2023,140154,Shampoo,Personal Care,Malhotra LLC,1,171.2,171.2,Card,On Time,Not Applicable,4,Product Quality,Neutral
954,70798876,Amaira Sane,Dhanbad,New,1944466212,09-09-2024,990993,Chocolates,Snacks & Munchies,Guha-Subramaniam,1,263.7,263.7,UPI,On Time,Not Applicable,4,Product Quality,Positive
955,44557943,Megha D’Alia,Bangalore,Inactive,1945536198,03-05-2023,34200,Lotion,Personal Care,Munshi-Grewal,3,319.8,959.4,Cash,Slightly Delayed,Traffic,4,Customer Service,Neutral
956,54837637,Nathaniel Som,Ichalkaranji,Regular,1947080315,09-10-2023,883013,Eggs,Dairy & Breakfast,Chahal Group,2,989.88,1979.76,Wallet,Significantly Delayed,Traffic,1,Product Quality,Negative
957,61320989,Anirudh Rege,Aurangabad,Regular,1948066291,02-10-2024,644847,Salt,Grocery & Staples,Jhaveri   Kata and Kapur,1,622.81,622.81,Cash,Slightly Delayed,Traffic,4,Customer Service,Positive
958,62323608,Ekansh Bains,Nandyal,New,1948332638,08-06-2024,18035,Dish Soap,Household Care,Ramesh Inc,2,968.94,1937.88,Card,Slightly Delayed,Traffic,3,Delivery,Neutral
959,49833888,Harini Raja,Parbhani,Inactive,1948795658,23-10-2023,186168,Dog Food,Pet Care,Parekh   Lad and Kadakia,1,878.8,878.8,Card,On Time,Not Applicable,5,Product Quality,Positive
960,68965787,Ekavir Agate,Dhule,Premium,1952343673,24-02-2024,721521,Rice,Grocery & Staples,Ramanathan   Agarwal and Baria,3,417.39,1252.17,Cash,On Time,Not Applicable,3,Customer Service,Negative
961,41612464,Chatura Sodhi,Bhavnagar,Regular,1954493018,25-08-2024,820973,Baby Wipes,Baby Care,Lall LLC,3,114.52,343.56,Wallet,Slightly Delayed,Traffic,4,App Experience,Neutral
962,77862447,Tejas Doshi,Bally,New,1955989715,27-12-2023,679284,Cough Syrup,Pharmacy,Pant LLC,1,877.89,877.89,Wallet,Slightly Delayed,Traffic,4,Product Quality,Neutral
963,30643619,Ethan Nagi,Shimla,Inactive,1958942711,12-05-2024,669378,Potatoes,Fruits & Vegetables,Chadha and Sons,2,212.14,424.28,Cash,On Time,Not Applicable,5,Delivery,Positive
964,30065862,Urishilla Hegde,Allahabad,Regular,1961864118,17-07-2024,642612,Pet Treats,Pet Care,Pillay-Ahuja,3,517.03,1551.09,Cash,On Time,Not Applicable,4,Delivery,Neutral
965,77007315,Amara Lad,Satara,Premium,1963703928,06-07-2024,644847,Salt,Grocery & Staples,Jhaveri   Kata and Kapur,1,622.81,622.81,Wallet,On Time,Not Applicable,3,Delivery,Neutral
966,31389750,Advika Bala,Karaikudi,New,1966054573,09-05-2023,552883,Potatoes,Fruits & Vegetables,Balan   Patel and Mall,1,888.16,888.16,UPI,Significantly Delayed,Traffic,5,App Experience,Positive
967,63802820,Netra Yohannan,Orai,Regular,1966056265,11-08-2024,305754,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,1,979.99,979.99,Card,Slightly Delayed,Traffic,3,Product Quality,Negative
968,15796277,Finn Pau,Loni,New,1967283733,01-08-2023,897083,Detergent,Household Care,Dutta-Halder,1,972.69,972.69,Cash,Significantly Delayed,Traffic,5,Product Quality,Positive
969,29584848,Lucky Chada,Dehri,Premium,1969446314,05-09-2023,883013,Eggs,Dairy & Breakfast,Chahal Group,2,989.88,1979.76,UPI,Slightly Delayed,Traffic,1,Delivery,Negative
970,32203588,Krish Srinivas,Berhampur,Premium,1969956670,24-10-2024,848226,Tomatoes,Fruits & Vegetables,Barad and Sons,1,209.59,209.59,Wallet,Slightly Delayed,Traffic,5,Customer Service,Positive
971,2457734,Onkar Garg,Ahmednagar,Premium,1971008155,23-10-2023,222892,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,1,869.22,869.22,Cash,On Time,Not Applicable,1,App Experience,Negative
972,35885052,Aadhya Ravi,Bhiwandi,Inactive,1975300826,25-09-2024,36412,Dish Soap,Household Care,Muni-Shankar,3,397.68,1193.04,Wallet,On Time,Not Applicable,4,Customer Service,Positive
973,17521263,Tanvi Patla,Serampore,Inactive,1977533409,18-12-2023,137909,Cough Syrup,Pharmacy,Dalal PLC,1,864.3,864.3,UPI,On Time,Not Applicable,5,App Experience,Positive
974,97315135,Bhavini Parikh,Shivpuri,New,1978476136,22-06-2024,500633,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,2,154.5,309,Wallet,Slightly Delayed,Traffic,4,App Experience,Neutral
975,5238055,Chandani D’Alia,Guntur,Regular,1979319490,14-01-2024,243235,Cat Food,Pet Care,Batta Inc,1,109.03,109.03,Wallet,Slightly Delayed,Traffic,4,App Experience,Positive
976,38875754,Yash Mitter,Ambattur,Premium,1980087245,16-06-2023,306177,Frozen Biryani,Instant & Frozen Food,Som Inc,3,769.24,2307.72,Card,Slightly Delayed,Traffic,3,Delivery,Neutral
977,78157360,Xavier Toor,Udaipur,Regular,1988898073,21-02-2024,942001,Cat Food,Pet Care,Acharya Ltd,1,671.55,671.55,UPI,Slightly Delayed,Traffic,4,App Experience,Neutral
978,60700850,Ishwar Dubey,Tezpur,Regular,1989547877,14-12-2023,398340,Instant Noodles,Instant & Frozen Food,Nadig   Zachariah and Soni,3,651.93,1955.79,Card,Slightly Delayed,Traffic,1,Customer Service,Negative
979,7333934,Om Chand,Deoghar,New,1989751369,18-05-2023,837480,Cough Syrup,Pharmacy,Edwin and Sons,3,217.4,652.2,Card,Significantly Delayed,Traffic,3,Customer Service,Negative
980,82286725,Unnati Mishra,Orai,Premium,1990946411,16-05-2024,237083,Cough Syrup,Pharmacy,Hayer-Banerjee,1,577.13,577.13,Cash,On Time,Not Applicable,4,Product Quality,Positive
981,46699982,Abhiram Sahni,Ulhasnagar,Inactive,1991135167,19-12-2023,901144,Sugar,Grocery & Staples,Deo-Kamdar,3,340.36,1021.08,Wallet,Slightly Delayed,Traffic,1,Delivery,Negative
982,37309023,Dominic Dutt,Guntur,Premium,1991167685,02-03-2024,237083,Cough Syrup,Pharmacy,Hayer-Banerjee,2,577.13,1154.26,Card,On Time,Not Applicable,5,Product Quality,Positive
983,5043760,Chatresh Dara,Davanagere,Regular,1996683408,30-01-2024,39154,Mangoes,Fruits & Vegetables,Suresh   Bose and Bajwa,2,946.86,1893.72,Wallet,Significantly Delayed,Traffic,5,Customer Service,Positive
984,72489544,Sanaya Joshi,Siwan,Inactive,1997833025,28-07-2023,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,1,785.67,785.67,UPI,On Time,Not Applicable,1,App Experience,Negative
985,45166203,Rushil Dass,Proddatur,Regular,2002067527,06-11-2023,317242,Pulses,Grocery & Staples,Rastogi Group,3,198.15,594.45,Wallet,Slightly Delayed,Traffic,5,Customer Service,Positive
986,20956158,Kashish Misra,Kavali,Premium,2006434350,24-06-2023,136533,Eggs,Dairy & Breakfast,Raghavan   Magar and Shanker,1,826.21,826.21,Wallet,Slightly Delayed,Traffic,1,Customer Service,Negative
987,36833857,Omya Banik,Silchar,Premium,2008331630,13-07-2023,451933,Wheat Flour,Grocery & Staples,Nadig Ltd,2,568.94,1137.88,Wallet,On Time,Not Applicable,4,App Experience,Neutral
988,55056284,Devika Lal,Ichalkaranji,Inactive,2009394836,24-10-2023,237083,Cough Syrup,Pharmacy,Hayer-Banerjee,3,577.13,1731.39,UPI,On Time,Not Applicable,5,App Experience,Positive
989,43295656,Wyatt Bhasin,Sagar,Regular,2010415757,20-06-2024,820973,Baby Wipes,Baby Care,Lall LLC,3,114.52,343.56,UPI,On Time,Not Applicable,3,Customer Service,Negative
990,67908555,Brinda Bahl,Chittoor,New,2011151353,15-05-2024,525531,Dog Food,Pet Care,Sandal PLC,3,831.1,2493.3,UPI,On Time,Not Applicable,1,Customer Service,Negative
991,71252391,Mohini Johal,Kulti,New,2012368621,21-07-2024,991434,Cookies,Snacks & Munchies,Mital-Oza,1,237.62,237.62,Card,On Time,Not Applicable,3,Customer Service,Neutral
992,39674723,Advika Keer,Bettiah,New,2013140214,14-05-2024,962054,Orange Juice,Cold Drinks & Juices,Toor-Nagar,3,16.86,50.58,Card,Slightly Delayed,Traffic,3,Customer Service,Negative
993,46828932,Balveer De,Eluru,Premium,2015702046,17-05-2023,219598,Shampoo,Personal Care,Arora-Magar,3,367.08,1101.24,UPI,Significantly Delayed,Traffic,4,Customer Service,Neutral
994,44928499,Aarav Andra,Ramgarh,New,2016183232,19-07-2023,14145,Spinach,Fruits & Vegetables,Thakur   Shah and Pingle,3,630.84,1892.52,Card,Significantly Delayed,Traffic,4,Customer Service,Positive
995,99695529,Charvi Tripathi,North Dumdum,New,2021361582,20-05-2024,41853,Curd,Dairy & Breakfast,Handa PLC,3,910.44,2731.32,Cash,Significantly Delayed,Traffic,3,Delivery,Neutral
996,44477365,Nihal Buch,Katihar,Regular,2023020278,14-06-2023,433521,Diapers,Baby Care,Mahal Group,1,321.33,321.33,Card,Significantly Delayed,Traffic,1,Product Quality,Negative
997,29451600,Max Shankar,Amritsar,New,2024637181,04-06-2023,784827,Baby Wipes,Baby Care,Balakrishnan Ltd,3,274.25,822.75,Cash,Slightly Delayed,Traffic,3,App Experience,Neutral
998,91024604,Manbir Devan,Sambalpur,Inactive,2027766693,17-07-2023,969851,Frozen Vegetables,Instant & Frozen Food,Kara   Sodhi and Bassi,1,340.66,340.66,Card,On Time,Not Applicable,5,Delivery,Positive
999,33998721,Aahana Naik,Bhilai,New,2028074931,23-06-2024,673058,Cough Syrup,Pharmacy,Balan-Madan,3,765.76,2297.28,Cash,Slightly Delayed,Traffic,4,App Experience,Positive
1000,44477365,Nihal Buch,Katihar,Regular,2030125421,03-05-2024,222892,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,3,869.22,2607.66,Cash,Slightly Delayed,Traffic,4,Customer Service,Positive
1001,18791381,Avni Gera,Jamalpur,Premium,2032005162,21-10-2024,883013,Eggs,Dairy & Breakfast,Chahal Group,2,989.88,1979.76,Wallet,Slightly Delayed,Traffic,3,App Experience,Neutral
1002,66932104,Chakradhar Dhawan,Shahjahanpur,Premium,2032956677,02-05-2024,993331,Pulses,Grocery & Staples,Parmer   Gola and Yogi,1,102.44,102.44,Wallet,Slightly Delayed,Traffic,3,Product Quality,Neutral
1003,42989999,Ishwar Munshi,Mahbubnagar,New,2033683703,24-01-2024,954722,Ice Cream,Instant & Frozen Food,Mohan-Virk,3,616.45,1849.35,UPI,Significantly Delayed,Traffic,4,Product Quality,Neutral
1004,86167288,Rachana Rajagopal,Nagpur,Inactive,2034571482,20-02-2024,327290,Sugar,Grocery & Staples,Nadkarni Inc,3,862.28,2586.84,Card,Significantly Delayed,Traffic,4,Delivery,Neutral
1005,63360864,Idika Sahni,Bhopal,Inactive,2035952734,17-04-2023,525531,Dog Food,Pet Care,Sandal PLC,2,831.1,1662.2,UPI,On Time,Not Applicable,3,Product Quality,Negative
1006,88324928,Geetika Nanda,Alappuzha,Regular,2039041670,01-11-2024,287070,Wheat Flour,Grocery & Staples,Gala   Magar and Rajagopal,1,443.17,443.17,Wallet,Significantly Delayed,Traffic,4,Product Quality,Neutral
